ProbeName	p-value
A_23_P92261	0.4404654768325499
A_23_P219072	0.5618298173274079
A_23_P35092	0.8372162801051088
A_32_P187599	0.7481130658302535
A_23_P148345	0.3765915275660393
A_23_P121345	0.7573561359386467
A_24_P362737	0.5606071369706636
A_24_P221770	0.9329640469286413
A_24_P393571	0.2507603174022112
A_23_P142403	0.7235262306068988
A_23_P83556	0.29906092317329525
A_24_P595237	0.5051801294647544
A_24_P25137	0.9298887456385996
A_23_P106602	0.5800236288355791
A_24_P268210	0.884900611521428
A_23_P50839	0.9006936211393006
A_24_P204697	0.558655846607464
A_23_P205228	0.3449407036495842
A_23_P91414	0.43440769262827594
A_24_P382661	0.3695774474431204
A_24_P927444	0.5330657385776993
A_23_P369666	0.3454742891713344
A_24_P254850	0.8517823634373602
A_23_P91943	0.32924648915165367
A_23_P67271	0.5629019215137312
A_24_P121406	0.735609356219481
A_23_P103824	0.8763104929000036
A_23_P167417	0.6675329854540384
A_23_P136693	0.31079120812796185
A_23_P383031	0.4904230513411659
A_23_P83320	0.872391037636101
A_24_P27412	0.7269951334275154
A_23_P66844	0.6013933010930377
A_23_P141405	0.6604527708103438
A_24_P721898	0.737422008111037
A_24_P74329	0.771105198482497
A_32_P188825	0.39328640820126837
A_23_P203439	0.15074155760102123
A_24_P54879	0.4614994516278802
A_23_P67913	0.597038598246812
A_24_P744148	0.6287203800773666
A_23_P59988	0.5042935834903414
A_24_P935893	0.7205810887372663
A_23_P71440	0.9317620470820251
A_23_P385081	0.5315560077543386
A_24_P405850	0.8679219161547589
A_23_P380266	0.6800572588106414
A_24_P416543	0.5014236034824984
A_24_P6889	0.374982475853619
A_23_P165295	0.07102146465608465
A_32_P149492	0.8165646923707885
A_23_P393627	0.15980443476601733
A_24_P237265	0.41229570117374303
A_23_P308150	0.4696812883169551
A_24_P412976	0.668839042549459
A_32_P98298	0.17450564282138134
A_23_P254978	0.7026049821520378
A_23_P347623	0.23118847089294556
A_23_P118712	0.5900033703692421
A_32_P470868	0.9368520251643446
A_24_P66780	0.8831013152955867
A_23_P56938	0.8083045228890089
A_24_P707102	0.15028207304736446
A_32_P205624	0.05703166046147753
A_24_P924202	0.5919241526585995
A_23_P123987	0.9993018516695831
A_23_P65370	0.887834866774735
A_23_P332713	0.7628092364834939
A_23_P161507	0.5384132229464682
A_23_P94174	0.9244372115997278
A_24_P145633	0.410190293042791
A_23_P377212	0.2415966325043513
A_23_P202945	0.9765257467908969
A_24_P183963	0.3982540359439335
A_23_P69670	0.9025516541186658
A_23_P86874	0.056165619465350695
A_23_P116430	0.8100936164307174
A_23_P103672	0.10924037057896871
A_32_P72110	0.3605594577758593
A_32_P61605	0.5078335493833319
A_23_P57110	0.20234386303755877
A_24_P21770	0.18882640953884222
A_23_P101532	0.957181097075196
A_23_P37942	0.4508714481487449
A_23_P61398	0.8798599027217529
A_23_P67748	0.7544951022303859
A_23_P428260	0.9887713827378228
A_24_P46725	0.3683469991854691
A_24_P224469	0.5808123173952777
A_23_P47426	0.7151637433272706
A_24_P56467	0.5066627214405051
A_24_P230703	0.09981557845981331
A_24_P242204	0.22493115967713942
A_24_P299996	0.9107465200864779
A_32_P173298	0.9963163861483157
A_23_P107307	0.34692412399547046
A_32_P45297	0.26085125802905684
A_23_P256231	0.9546291969850573
A_24_P234094	0.5192763422209133
A_23_P311410	0.44802842793768083
A_24_P298545	0.6841740688485309
A_24_P113686	0.9282848914032329
A_32_P121059	0.6293184496447424
A_23_P130113	0.1374102202416531
A_24_P279060	0.9292150833409938
A_23_P50039	0.7441613054422789
A_23_P147805	0.7485241809154711
A_24_P52714	0.6359294835769177
A_23_P324916	0.4027115611052906
A_23_P17837	0.7744234041850337
A_23_P62807	0.4201702267801356
A_23_P138480	0.6625606180741116
A_23_P87257	0.7667524040802325
A_23_P162211	0.45800477853873567
A_23_P71226	0.36394434959458943
A_23_P153236	0.3655806304892697
A_24_P19410	0.6427171476080004
A_24_P66691	0.5970023531978881
A_24_P926125	0.8580424413095832
A_23_P160567	0.9111789571551138
A_23_P354217	0.18404415203142327
A_23_P340148	0.4644899306238325
A_24_P313096	0.6248416875204356
A_23_P145978	0.9110174314586712
A_23_P66017	0.5752827725589774
A_23_P418485	0.7930613326327502
A_32_P44453	0.17121781910850847
A_23_P127868	0.08014739609788776
A_23_P206059	0.6623754374768052
A_23_P170233	0.4094021639359633
A_23_P74114	0.5935938374816039
A_23_P5550	0.39594592225776415
A_23_P149390	0.9257431783361045
A_24_P341089	0.7073922599848582
A_23_P62901	0.4498052677909532
A_23_P430728	0.82006321845764
A_23_P256425	0.765542981857806
A_24_P67988	0.8039126638416203
A_23_P169934	0.43836636724117783
A_24_P57776	0.4338804536059394
A_23_P126825	0.4092579833949117
A_23_P304897	0.16412663593857013
A_24_P59220	0.14245329447133015
A_23_P52761	0.6604572527616426
A_23_P169293	0.4015773168385546
A_24_P273799	0.5433893391747553
A_32_P45462	0.6804308716407306
A_23_P200143	0.7668046066922245
A_24_P16631	0.10372236224344378
A_23_P329835	0.9943513987894252
A_23_P308673	0.7404936192097558
A_23_P116007	0.43416424402880516
A_24_P69691	0.2468450411219109
A_23_P4919	0.8292834172999062
A_23_P395033	0.05833949747342648
A_24_P498652	0.14312317409600306
A_24_P132518	0.7134489323868776
A_23_P149496	0.08979853069974368
A_23_P158231	0.2719533407692922
A_23_P130531	0.5082993768430394
A_32_P54531	0.6414444868054296
A_23_P2801	0.7974219259533107
A_24_P77008	0.8393042513075986
A_32_P43409	0.7828018362971763
A_32_P88946	0.37879893916897867
A_24_P317135	0.25357135690233457
A_23_P145301	0.6134908398055334
A_23_P396934	0.6725850391388527
A_23_P163006	0.8273015611135357
A_24_P152968	0.281530819215937
A_24_P153869	0.3221578956588098
A_23_P381261	0.16206485508944682
A_23_P140967	0.15365845889340338
A_23_P111260	0.4736675599172111
A_23_P83634	0.10690406086634376
A_24_P27229	0.6619351876726565
A_23_P392994	0.6402896491942116
A_23_P75033	0.7264928883487992
A_23_P42163	0.8430110272807403
A_24_P270890	0.789561986762047
A_23_P157268	0.710468049754571
A_23_P12128	0.5708679717714091
A_32_P148538	0.7760508686238387
A_24_P278637	0.31332257010902553
A_24_P192338	0.8721197699761416
A_24_P213965	0.442580811401847
A_32_P355943	0.2775341683273158
A_24_P388033	0.6654739687836246
A_24_P282251	0.5584654809210128
A_23_P357147	0.29815037077536566
A_23_P372994	0.9189807556256178
A_23_P305060	0.2676137234933322
A_23_P39542	0.7942776759265194
A_23_P66593	0.03966452553901607
A_23_P8541	0.39179383368882326
A_23_P171107	0.14716376207442766
A_32_P141724	0.7346572137226232
A_23_P108835	0.3836506552471619
A_24_P942730	0.7234390691738295
A_24_P808522	0.9890975635451551
A_23_P255203	0.46799490716481873
A_32_P15512	0.5416411918547849
A_23_P102192	0.47060032238136906
A_32_P149546	0.5815004963427648
A_23_P126706	0.40861494606782733
A_23_P200138	0.8419510040769136
A_24_P137897	0.47360577160413797
A_23_P93780	0.345724142940361
A_23_P45579	0.38400450723363844
A_23_P374310	0.5491071044919791
A_23_P256142	0.9849771754077135
A_24_P394368	0.8837584998934174
A_23_P110879	0.6729855271793268
A_23_P128396	0.8046447615954269
A_23_P207345	0.37267102067194335
A_32_P155247	0.19569902030764674
A_23_P46560	0.37135315745292274
A_23_P301504	0.744592074787435
A_23_P35066	0.8568802070696282
A_23_P66798	0.9067539948058282
A_23_P1936	0.05517380798954781
A_23_P45536	0.3291391117870468
A_24_P943205	0.7796483723329372
A_23_P205830	0.727072765131312
A_23_P371011	0.7496489659246219
A_24_P157165	0.2584307264866599
A_23_P408094	0.45932591932871336
A_23_P80867	0.11675359084247222
A_24_P403403	0.7736488795666909
A_23_P121945	0.4367772047414179
A_32_P367241	0.3678957621440927
A_23_P423389	0.9478287886159529
A_23_P303286	0.5309491802180719
A_23_P169460	0.6665746561157466
A_23_P69329	0.16868647401494977
A_24_P365721	0.05888018007388015
A_24_P225339	0.2731295996448919
A_23_P16607	0.7672034538228811
A_23_P148959	0.9232261319393471
A_23_P214944	0.46908011805172256
A_23_P59163	0.23386225878099584
A_23_P8119	0.7121242642440482
A_32_P91042	0.12177260426684217
A_23_P39910	0.5598666705750297
A_23_P345650	0.24941142664164578
A_23_P94204	0.7399419282515702
A_23_P9688	0.9271422044413185
A_24_P24848	0.4974083235304676
A_24_P205627	0.4845895022294332
A_24_P647021	0.6422225405381137
A_24_P59062	0.35966074083381305
A_23_P8055	0.4157174595413964
A_23_P434212	0.004714011003959307
A_23_P150207	0.8115041521641904
A_32_P66306	0.8459814762593683
A_23_P31984	0.26122127439864856
A_24_P91238	0.5913314740769141
A_24_P16559	0.8098114043919619
A_24_P307808	0.46442982956385903
A_23_P105118	0.6032669163475253
A_24_P221883	0.9132734246041707
A_23_P104819	0.6141399417472482
A_24_P937240	0.6509569020947451
A_23_P44674	0.6203592219449201
A_23_P134946	0.725993846212143
A_24_P201936	0.970686439808502
A_24_P178618	0.5673381510808447
A_24_P934546	0.694984711877923
A_24_P303497	0.94420205875085
A_23_P207037	0.6976440164816367
A_32_P105976	0.24912693715630083
A_24_P157087	0.6733938684874052
A_24_P119259	0.9149198625863005
A_24_P48187	0.8843468644477508
A_23_P16022	0.5959143599621681
A_23_P22013	0.7852249266527296
A_23_P305273	0.8611639773623675
A_24_P301240	0.7374348538145359
A_23_P96501	0.3054066729098763
A_24_P102895	0.7436341883921259
A_24_P337657	0.4898082840241864
A_24_P218074	0.8939106188343064
A_32_P95949	0.4482155750580954
A_24_P727884	0.5444194909877094
A_23_P65910	0.9446404558261696
A_23_P344568	0.8645486668185365
A_24_P557479	0.5139028532913723
A_24_P34155	0.6258611034186978
A_24_P212860	0.6397049672927653
A_23_P146728	0.8717381237423296
A_23_P215819	0.7416635716528248
A_24_P213110	0.8200257687029447
A_32_P183983	0.13918744809838945
A_23_P328621	0.27722460213110417
A_23_P112916	0.6130616425261111
A_23_P157465	0.7573585279017692
A_23_P216149	0.7311123266761537
A_24_P213912	0.7721052544498208
A_23_P60837	0.2909998184749465
A_23_P74269	0.9613655726785378
A_23_P160025	0.9785815601785864
A_23_P88303	0.8328444865637464
A_23_P411542	0.2817057791772819
A_24_P365571	0.85309051338141
A_23_P213394	0.32706858270939965
A_24_P87824	0.550579637799817
A_24_P263767	0.12351353991049531
A_24_P773539	0.76114963739281
A_24_P281988	0.5850711717256059
A_24_P823219	0.25333214428214845
A_24_P341972	0.7796081503068918
A_32_P196029	0.9046157421204276
A_23_P45424	0.6267629198812796
A_23_P356624	0.6814850868356686
A_23_P19210	0.7278903197736719
A_23_P311740	0.9912626257683773
A_23_P156185	0.4015150230008042
A_23_P309396	0.8937815191274698
A_24_P333525	0.1737160389174169
A_23_P372074	0.3891376416843888
A_23_P9333	0.6447756267568405
A_23_P204333	0.45073253431727833
A_23_P110108	0.07178908982462841
A_24_P393151	0.9556748800843793
A_24_P179611	0.9586201723751976
A_23_P142389	0.04405919030359594
A_23_P301984	0.34443129811730366
A_23_P396981	0.850927126209533
A_23_P101761	0.7436581644374728
A_24_P673063	0.7696355584062624
A_32_P141374	0.12448135837486392
A_23_P9823	0.36893394724374595
A_23_P355244	0.8215091080240187
A_23_P16438	0.5396620252584221
A_23_P160582	0.643828759768617
A_23_P35871	0.8724399441348307
A_23_P553	0.6085654038365621
A_23_P206960	0.4293519404504208
A_23_P103968	0.9368304759704734
A_23_P142804	0.05537705603404893
A_23_P205370	0.760688032004811
A_23_P39251	0.19058887768996566
A_23_P79251	0.9330381431005907
A_24_P276983	0.8688771879279815
A_23_P155890	0.7066665113700143
A_24_P926025	0.9906815311344649
A_24_P917612	0.6649260118534801
A_23_P128598	0.13802559639172854
A_23_P205818	0.8017048292117761
A_23_P252642	0.4774641762660736
A_24_P928408	0.8020024123623847
A_23_P104275	0.7771673923384284
A_23_P140256	0.4850346759049726
A_24_P32151	0.37471571635393564
A_23_P52597	0.5570660136789723
A_23_P335495	0.546425172741426
A_23_P412764	0.9759163555482007
A_23_P110569	0.5487889287228828
A_24_P219418	0.3544825050905156
A_23_P393144	0.34441845797450343
A_23_P46894	0.8437377087187131
A_23_P158239	0.4345772631036606
A_23_P413180	0.907826081962318
A_24_P914759	0.9932413643058451
A_23_P139207	0.49037976658791604
A_23_P391396	0.7710458164469991
A_24_P319942	0.8498541941745419
A_23_P386310	0.5898928301129025
A_24_P519672	0.6751310861725066
A_23_P109133	0.8457016818365213
A_23_P398197	0.5910596256733297
A_32_P112401	0.10106309284913009
A_32_P223370	0.4321998858594057
A_23_P369047	0.8722714556138318
A_23_P418083	0.44903827430558807
A_23_P111978	0.35998601678194575
A_24_P68311	0.6928282492708778
A_24_P218006	0.8568032183204415
A_23_P385851	0.16832874846829327
A_23_P70660	0.8211756218186781
A_23_P216200	0.7442778423653312
A_23_P73870	0.47030043091416274
A_24_P149689	0.18419549446202638
A_23_P162171	0.5326635486699045
A_32_P69803	0.9794983607997035
A_23_P17307	0.935626153235301
A_23_P157809	0.47902918639694514
A_24_P412943	0.6464324358848694
A_23_P37654	0.5625598455330207
A_32_P165974	0.9231147931930036
A_23_P131363	0.962310923140286
A_24_P332647	0.3825606924446686
A_23_P326987	0.7993758022212072
A_23_P213020	0.4441714901988617
A_23_P66739	0.5767637232082956
A_23_P94319	0.2816718904773536
A_23_P392654	0.6120249780715488
A_23_P39095	0.1251788867527375
A_23_P144145	0.6922491313333554
A_24_P171549	0.14343442502713152
A_24_P943156	0.9215291563055069
A_32_P364462	0.6303946898366299
A_23_P74290	0.9659946948457615
A_24_P174755	0.40159831440288585
A_23_P211997	0.499804347015548
A_32_P232214	0.3201684183026251
A_23_P390384	0.8747756844857683
A_23_P137984	0.8667935694219706
A_24_P116535	0.3498601518208072
A_24_P95822	0.7064039496301266
A_23_P209484	0.39289444176935373
A_32_P133892	0.8980015143508218
A_24_P918527	0.39219426201301
A_23_P213069	0.5443932999231202
A_32_P54037	0.709565109955423
A_32_P102428	0.17509462970887318
A_23_P104282	0.5823771796656461
A_23_P110896	0.6072492094737024
A_23_P141376	0.9956957239831428
A_24_P8130	0.9325426445783416
A_24_P260101	0.30727679462274626
A_23_P25813	0.07308780617249251
A_24_P910952	0.2615539992199049
A_24_P213710	0.6392891070432353
A_32_P146635	0.48815396196447347
A_24_P340941	0.9549209712533007
A_23_P500998	0.4132999074737005
A_23_P121596	0.994337531846649
A_23_P211428	0.3731909969636956
A_32_P198523	0.17065017500249877
A_23_P216517	0.3817095271720098
A_24_P110827	0.9310957933175352
A_24_P167825	0.239342879587861
A_23_P420256	0.8057179411119509
A_23_P157580	0.4690153163721158
A_23_P257307	0.056617852352567596
A_24_P917280	0.34484218454737114
A_24_P24831	0.29993865515187484
A_24_P319369	0.33236308379216084
A_24_P139604	0.08023875635626143
A_23_P102278	0.13552852136460705
A_23_P255436	0.38721270068779723
A_24_P943143	0.33537476659612897
A_24_P521994	0.9798004564342053
A_32_P42224	0.8244196030506933
A_32_P128661	0.8124064429439657
A_23_P40693	0.8839834350788831
A_23_P218517	0.4249399719670339
A_23_P103601	0.7473747564413984
A_23_P436484	0.1773490752192257
A_23_P200928	0.17647355187054042
A_24_P337419	0.873226145246042
A_32_P189566	0.3509960153219217
A_23_P142872	0.40923040237301855
A_24_P357726	0.15637296093698955
A_23_P161218	0.44900123787338875
A_23_P49279	0.7201863938643971
A_23_P345139	0.4845461342168168
A_24_P740705	0.64519111893946
A_32_P72067	0.05065853136268377
A_24_P249253	0.7505483652174952
A_23_P109606	0.4962638548964289
A_24_P81695	0.42056795864013896
A_23_P209176	0.5707359314672273
A_23_P412409	0.8273234154059611
A_24_P264207	0.9448184388129641
A_32_P95766	0.6181005788760855
A_32_P16918	0.7381513351207971
A_23_P103877	0.388707638380382
A_23_P503064	0.394044980824531
A_23_P213863	0.5652298326630505
A_23_P15055	0.3494027897063031
A_23_P257201	0.4810792201467684
A_23_P502363	0.23781846295966103
A_23_P375	0.8768916934125619
A_23_P44867	0.06490398915996533
A_24_P388322	0.7403666947957086
A_23_P1102	0.8666957179704132
A_23_P149545	0.49257681121512853
A_24_P145163	0.4887396398196652
A_23_P384635	0.31380138764267157
A_23_P160607	0.11552856947869043
A_24_P195621	0.7997109214417092
A_24_P934455	0.45929390559204264
A_24_P323421	0.7473679278859913
A_23_P420610	0.5264980615355622
A_23_P91423	0.45328186322817854
A_23_P170986	0.294524242584329
A_23_P3274	0.6405097809282112
A_24_P269315	0.47843819595377357
A_23_P218706	0.703003498145452
A_24_P40907	0.8204109553306745
A_32_P201979	0.7095894675570071
A_23_P1322	0.13803150028238617
A_24_P58597	0.9478276521014253
A_24_P922475	0.9991413151384689
A_23_P169909	0.12325919042685053
A_23_P23869	0.2554575615020888
A_23_P115743	0.791344466088834
A_23_P101185	0.7610447554597968
A_23_P24835	0.16027482526436027
A_23_P85188	0.9188186419352159
A_23_P126089	0.27212960985088175
A_32_P83203	0.6817762639319364
A_23_P385126	0.2128187741726735
A_32_P221	0.5377050844598585
A_23_P122387	0.7338330098015591
A_23_P396570	0.9822369499951289
A_23_P303203	0.230459801021961
A_32_P164630	0.7931046591524574
A_23_P215976	0.698837052003769
A_23_P6464	0.6518032559707692
A_23_P312383	0.9287643542698957
A_24_P659113	0.9576792171501884
A_23_P363344	0.9311469124671262
A_23_P46447	0.6603826737578413
A_24_P307498	0.8359000592962496
A_23_P125171	0.825914647943065
A_24_P744297	0.18093706376176985
A_23_P90407	0.7526109959162264
A_23_P78734	0.8644184880143334
A_23_P204654	0.19158793411776057
A_23_P139396	0.8307269179250578
A_23_P117506	0.38581343957057
A_23_P140115	0.5970407686917876
A_23_P115444	0.24055532925229542
A_24_P411749	0.16450265326280186
A_24_P22562	0.9079665059235921
A_24_P316506	0.41717360438471973
A_23_P8744	0.9974199862629899
A_32_P197524	0.7432952002410005
A_32_P20904	0.7029896790484529
A_23_P363163	0.7460453368334015
A_24_P118247	0.6971255914233137
A_23_P17420	0.7882976494274907
A_24_P79755	0.6463089461157163
A_23_P324605	0.37321324834519254
A_23_P219197	0.7815758361367753
A_24_P10657	0.4652089887779389
A_32_P148710	0.48475186486036914
A_23_P218434	0.9664597758061174
A_23_P41888	0.5280562498862045
A_32_P331916	0.11347544771398937
A_23_P63711	0.5123222954316994
A_32_P197870	0.9621796972618619
A_23_P107661	0.8007715579326119
A_24_P411863	0.5863323422755878
A_23_P29747	0.8460035585094432
A_23_P97736	0.29310977044568615
A_23_P166376	0.3861055376659508
A_23_P204980	0.9070679869182269
A_23_P132889	0.6944687382051608
A_23_P137731	0.889149163769889
A_24_P8892	0.40097805142512655
A_24_P192586	0.9942624449632842
A_23_P85862	0.9643556919785127
A_23_P45248	0.06260504768247052
A_23_P139965	0.5958103913309556
A_32_P155052	0.4546600732447258
A_24_P48403	0.16890470375549246
A_23_P416794	0.8064798682742225
A_23_P501877	0.4270644041349043
A_24_P911676	0.7480474438395442
A_23_P417144	0.85302410161775
A_23_P337800	0.6406969726198903
A_32_P217390	0.5037527065715407
A_32_P23838	0.6648135857856022
A_23_P211252	0.2079888640231823
A_32_P39855	0.6452050144223656
A_23_P34366	0.10333029728246466
A_23_P109974	0.07637824460304063
A_23_P4679	0.35363147844549103
A_23_P17382	0.7913268266400929
A_23_P25445	0.15164991398606947
A_23_P80739	0.581114922277868
A_23_P323749	0.30109144799929927
A_23_P217866	0.9217236564851544
A_24_P251599	0.23341754102481457
A_24_P943263	0.052210224231590906
A_23_P78108	0.06786625057085086
A_32_P186138	0.6420919769769164
A_24_P323522	0.27761549840976063
A_23_P39840	0.6991214545120119
A_24_P36097	0.9844112074426348
A_32_P9468	0.8227750334370204
A_23_P128154	0.5224948065618342
A_23_P257542	0.8314988826979679
A_24_P238578	0.5922227514533918
A_23_P2967	0.13542646877108142
A_23_P340382	0.5911129797390943
A_32_P12327	0.9377373249249906
A_32_P34826	0.30241325625241533
A_24_P394698	0.7546285892806818
A_24_P346431	0.5376107850988188
A_23_P319050	0.2569127075918729
A_23_P144944	0.9771132022260925
A_23_P158708	0.37407621538513036
A_23_P108662	0.7732334732175463
A_32_P226700	0.8515484785153273
A_24_P106297	0.11066974272160271
A_23_P351342	0.15824324032681122
A_24_P297816	0.23741845775656442
A_24_P287392	0.2933051326131983
A_32_P169785	0.7119195187875765
A_23_P170399	0.6998822549427928
A_24_P235316	0.8574087620345606
A_23_P29922	0.031055361438691604
A_23_P165390	0.5757834404660105
A_23_P318581	0.11687100551767851
A_32_P123652	0.15006638816363643
A_23_P126008	0.9009806526368521
A_23_P502915	0.428031774604399
A_24_P205327	0.39519546800405214
A_23_P394395	0.19417042887016592
A_24_P941773	0.6391500590564145
A_23_P132644	0.9692068919834379
A_23_P145631	0.5541459046060478
A_23_P118392	0.9275862016519749
A_32_P13728	0.496414806358653
A_23_P390116	0.753708815939408
A_23_P83028	0.7870477325965112
A_23_P37994	0.5477987844261363
A_23_P317691	0.5928051540641546
A_23_P419051	0.6734316708588484
A_24_P66125	0.8650313556580476
A_32_P512061	0.4904404375210003
A_24_P337062	0.8000339462239037
A_23_P164623	0.3223322680542037
A_32_P110655	0.8008713158726846
A_24_P406591	0.5559226447519041
A_23_P49467	0.9261211156471475
A_23_P367676	0.8918309055376777
A_23_P321320	0.4752708537419592
A_23_P388921	0.047891511217115455
A_23_P88873	0.7585790008854041
A_23_P133216	0.2649475897632048
A_23_P94216	0.6032661112415598
A_32_P29632	0.24114549536441351
A_23_P69368	0.17396042188820945
A_23_P101093	0.12690376825809238
A_24_P342807	0.8106569735145941
A_23_P56913	0.43299305167125346
A_23_P157593	0.5369627321539983
A_24_P169213	0.7826655817233905
A_23_P89973	0.30016246432822674
A_23_P63668	0.5010310392246184
A_23_P104438	0.3536790253911013
A_23_P14157	0.24796499865975846
A_23_P138717	0.7827116156487985
A_23_P77415	0.7415572979456322
A_24_P81968	0.6455005313139408
A_24_P97257	0.8560014856738895
A_23_P67399	0.07187205627187085
A_23_P312920	0.6938773197861182
A_23_P35591	0.9078917858323069
A_23_P57020	0.6228948300386725
A_32_P2392	0.7045522186200781
A_23_P351535	0.26405467722253545
A_32_P215170	0.714555906655349
A_23_P122615	0.7441796627057923
A_24_P154914	0.7452005820105712
A_23_P55716	0.9127115188803654
A_24_P139943	0.22144790405111495
A_24_P920170	0.7703206938915513
A_24_P162454	0.1458698922354277
A_24_P170957	0.3733585401432571
A_23_P27767	0.7180027960472702
A_24_P371194	0.4937099787749446
A_32_P88231	0.46343084904410337
A_24_P786357	0.4825636149723693
A_24_P926972	0.969694746876225
A_32_P92445	0.439823024539193
A_23_P99891	0.8276693760764917
A_32_P160972	0.9944407798844158
A_23_P210829	0.9635361864497134
A_23_P75147	0.9144320476894647
A_24_P86246	0.7371139956900981
A_23_P29110	0.6553650283831054
A_24_P221385	0.7429354800014977
A_23_P251118	0.6650594268108133
A_23_P131060	0.03792298219614005
A_23_P357881	0.7265963456511686
A_23_P322	0.8733863523680971
A_24_P516704	0.34936264088776614
A_23_P122563	0.6175541587718696
A_24_P220548	0.7641162009470341
A_23_P257815	0.6898217037464867
A_24_P156295	0.1220189530649442
A_23_P97218	0.8976162052781368
A_32_P49334	0.08290475734160972
A_24_P170826	0.21960974830403016
A_24_P43681	0.31056442943559104
A_23_P54441	0.5949259843140067
A_23_P165608	0.4232348356952679
A_24_P21507	0.2688405512727332
A_24_P129341	0.5128422306362652
A_23_P65455	0.10618063300696905
A_23_P106682	0.7029907304273675
A_23_P131676	0.6256762157134499
A_23_P163027	0.9734376347736936
A_24_P929565	0.3147785468329141
A_23_P51487	0.7841085650408329
A_23_P157371	0.8235785442415304
A_32_P530933	0.24714171644597155
A_23_P206830	0.6519655193585501
A_23_P155848	0.18402216367889485
A_23_P26336	0.9067778089456722
A_23_P219207	0.5883655174958695
A_24_P187921	0.8694855193680087
A_23_P340131	0.8538574468936635
A_23_P156809	0.7643890021005502
A_32_P220152	0.8992766815529439
A_23_P67367	0.9711996420752185
A_24_P270279	0.9933136172173257
A_24_P281913	0.5769352424021241
A_24_P30806	0.7313746245494166
A_32_P205217	0.8675740283066347
A_23_P259098	0.5954543076620917
A_24_P197196	0.9026413256549681
A_23_P403443	0.7129863766844611
A_24_P237624	0.5804488443365807
A_24_P362595	0.1770163554332776
A_24_P829541	0.9650661028552703
A_23_P38011	0.7336890922349585
A_23_P314115	0.6436047132790104
A_24_P253827	0.7350194678624935
A_23_P86021	0.7841433209326834
A_23_P389708	0.8382393965174333
A_23_P13946	0.8105670745240459
A_23_P1403	0.9665572550668367
A_32_P2738	0.9375458891015289
A_23_P63980	0.9456282828562264
A_23_P100754	0.8605688039424654
A_23_P150092	0.6293319992409419
A_23_P407112	0.4549993323735604
A_24_P4272	0.7546579074531795
A_23_P53668	0.7453391923994255
A_32_P176066	0.6395044630302313
A_23_P394304	0.562187807231486
A_24_P254705	0.42808926067275266
A_24_P535256	0.967029527568774
A_23_P109988	0.7173790238792612
A_24_P211151	0.7088477994747565
A_32_P26330	0.8952962736232813
A_24_P117672	0.8553374695971859
A_23_P251815	0.28064390490557256
A_24_P522631	0.5174186219165244
A_23_P218190	0.4024990977689914
A_23_P133359	0.2784946820030511
A_24_P237878	0.42431608309418123
A_24_P940656	0.20482708026655574
A_32_P38136	0.3607176255068719
A_23_P501831	0.5218594423245932
A_23_P115124	0.9183279551495954
A_24_P296568	0.7728978531477837
A_23_P101253	0.8774462898618711
A_24_P9454	0.3089021535753635
A_23_P91795	0.5959277559556201
A_23_P53390	0.86492654065746
A_24_P34152	0.3557826136122515
A_23_P53370	0.467476936319285
A_23_P110031	0.8928739453086498
A_23_P60259	0.8283647318823162
A_23_P110882	0.644914842171851
A_23_P434710	0.3746917541975513
A_24_P306209	0.893700591449223
A_24_P410378	0.8009874829722727
A_23_P162866	0.6008184186792012
A_32_P75425	0.4614426699277977
A_23_P52531	0.8667962600936441
A_23_P7074	0.6239718790721457
A_24_P194886	0.9832844999708985
A_24_P601972	0.7649897248123039
A_23_P12173	0.6417661403905522
A_23_P204609	0.8322569238668118
A_23_P4522	0.8913191960229042
A_24_P354900	0.4914490437291983
A_24_P941309	0.9590171225286205
A_23_P366098	0.16216971455692547
A_23_P257278	0.7107285857355765
A_24_P271296	0.7923331960051266
A_24_P282261	0.3599019185333736
A_24_P190168	0.3193320522682793
A_24_P417959	0.6982895775095525
A_23_P251927	0.6972472952571973
A_23_P36567	0.31816933706694966
A_23_P423853	0.41585039773851784
A_32_P2766	0.7974752046665661
A_32_P143880	0.8573260794966326
A_23_P7229	0.9102905784733156
A_23_P157795	0.22266066175153443
A_24_P331675	0.7269670168801239
A_24_P1167	0.4629334783212301
A_24_P105102	0.07978200017030318
A_24_P123516	0.19934116740018715
A_32_P108738	0.7443460237191906
A_23_P125596	0.45684530910595555
A_23_P137935	0.5325270361192944
A_24_P290006	0.5887463581163843
A_24_P73738	0.755377019870645
A_23_P206788	0.7016894186042109
A_23_P144639	0.3182478240178856
A_24_P500422	0.20626901235122824
A_24_P365679	0.9101059524022389
A_24_P416951	0.7764576968208698
A_24_P107277	0.879054536538354
A_23_P500034	0.2101406890377251
A_32_P178092	0.2979184599058179
A_24_P226322	0.5900644807843629
A_23_P69720	0.6203081005875344
A_24_P382533	0.5958634260243165
A_23_P154294	0.6024262844642756
A_23_P365685	0.5513657079141051
A_23_P50357	0.494970699394535
A_24_P92106	0.3336360847651656
A_23_P97339	0.4542706479458811
A_23_P5934	0.7939504108848977
A_24_P349151	0.7641293386331981
A_32_P744734	0.6810789738164396
A_32_P231179	0.34683633512136103
A_23_P52362	0.19841755179970014
A_23_P214779	0.7818877588671557
A_24_P804992	0.24732925898072264
A_23_P26404	0.519991373471286
A_32_P133005	0.5974200205601694
A_23_P386	0.6895541269189264
A_24_P278367	0.4839541370608863
